gamepk,inning,half,battingteamid,runs,hits,errors,leftonbase,cummulative_score,batting_team_score,batting_team_scores,score_difference
778742,2,0,121,0.0,0,0,0,0.0,0,0.0,-5.0
778742,2,1,120,1.0,1,0,0,6.0,5,5.0,5.0
778742,3,0,121,2.0,0,0,2,2.0,0,0.0,-6.0
778742,3,1,120,0.0,0,0,0,6.0,6,6.0,4.0
778742,4,0,121,0.0,0,0,0,2.0,2,2.0,-4.0
778742,4,1,120,1.0,2,0,2,7.0,6,6.0,4.0
778742,5,0,121,1.0,3,0,1,3.0,2,2.0,-5.0
778742,5,1,120,2.0,2,0,1,9.0,7,7.0,4.0
778742,6,0,121,0.0,0,0,0,3.0,3,3.0,-6.0
778742,6,1,120,0.0,0,0,0,9.0,9,9.0,6.0
778742,7,0,121,0.0,2,1,1,3.0,3,3.0,-6.0
778742,7,1,120,1.0,2,0,1,10.0,9,9.0,6.0
778742,8,0,121,0.0,2,0,2,3.0,3,3.0,-7.0
778742,8,1,120,1.0,3,0,1,11.0,10,10.0,7.0
778742,9,0,121,3.0,1,0,0,6.0,3,3.0,-8.0
778742,9,1,120,,0,0,0,,11,11.0,5.0
779085,1,0,117,0.0,1,0,0,0.0,0,0.0,0.0
779085,1,1,138,0.0,0,0,3,0.0,0,0.0,0.0
779085,2,0,117,0.0,1,0,2,0.0,0,0.0,0.0
779085,2,1,138,0.0,1,0,1,0.0,0,0.0,0.0
779085,3,0,117,0.0,0,0,0,0.0,0,0.0,0.0
779085,3,1,138,0.0,0,0,0,0.0,0,0.0,0.0
779085,4,0,117,0.0,0,0,0,0.0,0,0.0,0.0
779085,4,1,138,2.0,2,0,3,2.0,0,0.0,0.0
779085,5,0,117,4.0,6,0,2,4.0,0,0.0,-2.0
779085,5,1,138,3.0,3,0,0,5.0,2,2.0,-2.0
779085,6,0,117,7.0,5,0,2,11.0,4,4.0,-1.0
779085,6,1,138,0.0,0,2,0,5.0,5,5.0,-6.0
779085,7,0,117,0.0,1,0,3,11.0,11,11.0,6.0
779085,7,1,138,0.0,1,0,2,5.0,5,5.0,-6.0
779085,8,0,117,0.0,0,0,0,11.0,11,11.0,6.0
779085,8,1,138,0.0,1,0,2,5.0,5,5.0,-6.0
779085,9,0,117,0.0,1,0,1,11.0,11,11.0,6.0
779085,9,1,138,1.0,1,0,0,6.0,5,5.0,-6.0
778778,1,0,141,0.0,0,0,1,0.0,0,0.0,0.0
778778,1,1,111,1.0,3,0,3,1.0,0,0.0,0.0
778778,2,0,141,0.0,3,0,3,0.0,0,0.0,-1.0
778778,2,1,111,2.0,1,0,0,3.0,1,1.0,1.0
778778,3,0,141,2.0,3,0,1,2.0,0,0.0,-3.0
778778,3,1,111,0.0,0,0,0,3.0,3,3.0,1.0
778778,4,0,141,0.0,0,0,1,2.0,2,2.0,-1.0
778778,4,1,111,2.0,2,1,1,5.0,3,3.0,1.0
778778,5,0,141,0.0,0,0,1,2.0,2,2.0,-3.0
778778,5,1,111,0.0,0,0,0,5.0,5,5.0,3.0
778778,6,0,141,0.0,0,0,0,2.0,2,2.0,-3.0
778778,6,1,111,0.0,0,0,0,5.0,5,5.0,3.0
778778,7,0,141,0.0,2,0,2,2.0,2,2.0,-3.0
778778,7,1,111,0.0,0,0,1,5.0,5,5.0,3.0
778778,8,0,141,0.0,1,0,1,2.0,2,2.0,-3.0
778778,8,1,111,0.0,2,0,2,5.0,5,5.0,3.0
778778,9,0,141,6.0,5,0,2,8.0,2,2.0,-3.0
778778,9,1,111,2.0,3,0,2,7.0,5,5.0,-3.0
779039,1,0,142,0.0,1,0,0,0.0,0,0.0,0.0
779039,1,1,134,0.0,1,0,1,0.0,0,0.0,0.0
779039,2,0,142,0.0,2,0,1,0.0,0,0.0,0.0
779039,2,1,134,0.0,0,0,0,0.0,0,0.0,0.0
779039,3,0,142,0.0,0,0,0,0.0,0,0.0,0.0
779039,3,1,134,0.0,0,0,0,0.0,0,0.0,0.0
779039,4,0,142,0.0,0,0,0,0.0,0,0.0,0.0
779039,4,1,134,0.0,0,0,1,0.0,0,0.0,0.0
779039,5,0,142,1.0,1,0,0,1.0,0,0.0,0.0
779039,5,1,134,1.0,2,0,0,1.0,0,0.0,-1.0
779039,6,0,142,0.0,0,0,0,1.0,1,1.0,0.0
779039,6,1,134,0.0,1,0,1,1.0,1,1.0,0.0
779039,7,0,142,0.0,0,0,0,1.0,1,1.0,0.0
779039,7,1,134,4.0,5,0,2,5.0,1,1.0,0.0
779039,8,0,142,0.0,0,0,3,1.0,1,1.0,-4.0
779039,8,1,134,0.0,0,1,0,5.0,5,5.0,4.0
779039,9,0,142,0.0,0,0,0,1.0,1,1.0,-4.0
779039,9,1,134,,0,0,0,,5,5.0,4.0
778915,1,0,110,2.0,1,0,1,2.0,0,0.0,0.0
778915,1,1,143,0.0,0,0,0,0.0,0,0.0,-2.0
778915,2,0,110,1.0,1,1,0,3.0,2,2.0,2.0
778915,2,1,143,0.0,0,0,1,0.0,0,0.0,-3.0
778915,3,0,110,0.0,0,0,0,3.0,3,3.0,3.0
778915,3,1,143,1.0,1,0,1,1.0,0,0.0,-3.0
778915,4,0,110,1.0,2,0,2,4.0,3,3.0,2.0
778915,4,1,143,0.0,2,1,1,1.0,1,1.0,-3.0
778915,5,0,110,1.0,2,0,2,5.0,4,4.0,3.0
778915,5,1,143,0.0,0,0,0,1.0,1,1.0,-4.0
778915,6,0,110,0.0,1,0,2,5.0,5,5.0,4.0
778915,6,1,143,0.0,0,0,0,1.0,1,1.0,-4.0
778915,7,0,110,1.0,0,0,2,6.0,5,5.0,4.0
778915,7,1,143,2.0,2,0,1,3.0,1,1.0,-5.0
778915,8,0,110,0.0,0,1,0,6.0,6,6.0,3.0
778915,8,1,143,0.0,1,0,2,3.0,3,3.0,-3.0
778915,9,0,110,1.0,3,0,1,7.0,6,6.0,3.0
778915,9,1,143,0.0,1,0,1,3.0,3,3.0,-4.0
778705,1,0,139,0.0,0,0,1,0.0,0,0.0,0.0
778705,1,1,144,0.0,0,0,0,0.0,0,0.0,0.0
778705,2,0,139,1.0,1,0,3,1.0,0,0.0,0.0
778705,2,1,144,0.0,2,0,2,0.0,0,0.0,-1.0
778705,3,0,139,1.0,2,0,1,2.0,1,1.0,1.0
778705,3,1,144,0.0,2,0,1,0.0,0,0.0,-2.0
778705,4,0,139,0.0,0,0,0,2.0,2,2.0,2.0
778705,4,1,144,0.0,0,0,0,0.0,0,0.0,-2.0
778705,5,0,139,2.0,3,0,2,4.0,2,2.0,2.0
778705,5,1,144,0.0,0,0,1,0.0,0,0.0,-4.0
778705,6,0,139,0.0,0,0,1,4.0,4,4.0,4.0
778705,6,1,144,0.0,0,0,0,0.0,0,0.0,-4.0
778705,7,0,139,0.0,0,0,0,4.0,4,4.0,4.0
778705,7,1,144,0.0,0,0,0,0.0,0,0.0,-4.0
778705,8,0,139,0.0,0,0,0,4.0,4,4.0,4.0
778705,8,1,144,1.0,1,0,0,1.0,0,0.0,-4.0
778705,9,0,139,0.0,0,0,0,4.0,4,4.0,3.0
778705,9,1,144,1.0,2,0,1,2.0,1,1.0,-3.0
779054,1,0,116,0.0,0,0,0,0.0,0,0.0,0.0
779054,1,1,147,0.0,1,0,1,0.0,0,0.0,0.0
779054,2,0,116,0.0,1,0,1,0.0,0,0.0,0.0
779054,2,1,147,0.0,1,0,1,0.0,0,0.0,0.0
779054,3,0,116,0.0,3,0,2,0.0,0,0.0,0.0
779054,3,1,147,0.0,1,0,1,0.0,0,0.0,0.0
779054,4,0,116,3.0,3,0,0,3.0,0,0.0,0.0
779054,4,1,147,0.0,0,0,0,0.0,0,0.0,-3.0
779054,5,0,116,0.0,1,0,2,3.0,3,3.0,3.0
779054,5,1,147,0.0,0,0,0,0.0,0,0.0,-3.0
779054,6,0,116,0.0,0,0,0,3.0,3,3.0,3.0
779054,6,1,147,0.0,0,0,0,0.0,0,0.0,-3.0
779054,7,0,116,0.0,0,0,1,3.0,3,3.0,3.0
779054,7,1,147,0.0,1,0,1,0.0,0,0.0,-3.0
779054,8,0,116,0.0,1,0,1,3.0,3,3.0,3.0
779054,8,1,147,0.0,1,0,1,0.0,0,0.0,-3.0
779054,9,0,116,1.0,2,0,1,4.0,3,3.0,3.0
779054,9,1,147,0.0,0,0,0,0.0,0,0.0,-4.0
778897,1,0,146,0.0,2,0,1,0.0,0,0.0,0.0
778897,1,1,121,0.0,1,0,1,0.0,0,0.0,0.0
778897,2,0,146,0.0,1,0,0,0.0,0,0.0,0.0
778897,2,1,121,0.0,0,0,0,0.0,0,0.0,0.0
778897,3,0,146,0.0,0,0,0,0.0,0,0.0,0.0
778897,3,1,121,0.0,1,0,1,0.0,0,0.0,0.0
778897,4,0,146,0.0,1,0,3,0.0,0,0.0,0.0
778897,4,1,121,1.0,1,0,2,1.0,0,0.0,0.0
778897,5,0,146,0.0,0,0,0,0.0,0,0.0,-1.0
778897,5,1,121,0.0,0,0,0,1.0,1,1.0,1.0
778897,6,0,146,0.0,0,0,0,0.0,0,0.0,-1.0
778897,6,1,121,0.0,1,0,0,1.0,1,1.0,1.0
778897,7,0,146,0.0,0,1,0,0.0,0,0.0,-1.0
778897,7,1,121,0.0,0,1,1,1.0,1,1.0,1.0
778897,8,0,146,1.0,2,0,1,1.0,0,0.0,-1.0
778897,8,1,121,0.0,0,0,0,1.0,1,1.0,0.0
778897,9,0,146,0.0,1,1,2,1.0,1,1.0,0.0
778897,9,1,121,0.0,1,0,2,1.0,1,1.0,0.0
778842,1,0,108,1.0,3,0,3,1.0,0,0.0,0.0
778842,1,1,114,2.0,3,0,1,2.0,0,0.0,-1.0
778842,2,0,108,0.0,2,0,1,1.0,1,1.0,-1.0
778842,2,1,114,0.0,0,0,0,2.0,2,2.0,1.0
778842,3,0,108,0.0,0,1,0,1.0,1,1.0,-1.0
778842,3,1,114,4.0,2,0,1,6.0,2,2.0,1.0
778842,4,0,108,0.0,0,0,0,1.0,1,1.0,-5.0
778842,4,1,114,0.0,0,0,0,6.0,6,6.0,5.0
778842,5,0,108,0.0,0,0,0,1.0,1,1.0,-5.0
778842,5,1,114,3.0,3,0,1,9.0,6,6.0,5.0
778842,6,0,108,0.0,0,0,0,1.0,1,1.0,-8.0
778842,6,1,114,0.0,0,0,0,9.0,9,9.0,8.0
778842,7,0,108,0.0,0,0,1,1.0,1,1.0,-8.0
778842,7,1,114,0.0,2,0,2,9.0,9,9.0,8.0
778842,8,0,108,0.0,1,0,3,1.0,1,1.0,-8.0
778842,8,1,114,5.0,3,0,2,14.0,9,9.0,8.0
778842,9,0,108,1.0,0,0,3,2.0,1,1.0,-13.0
778842,9,1,114,,0,0,0,,14,14.0,12.0
779143,1,0,115,0.0,0,0,0,0.0,0,0.0,0.0
779143,1,1,133,0.0,1,0,0,0.0,0,0.0,0.0
779143,2,0,115,0.0,2,0,1,0.0,0,0.0,0.0
779143,2,1,133,0.0,0,0,0,0.0,0,0.0,0.0
779143,3,0,115,0.0,0,0,0,0.0,0,0.0,0.0
779143,3,1,133,0.0,0,0,0,0.0,0,0.0,0.0
779143,4,0,115,0.0,0,0,0,0.0,0,0.0,0.0
779143,4,1,133,0.0,1,0,3,0.0,0,0.0,0.0
779143,5,0,115,0.0,1,0,2,0.0,0,0.0,0.0
779143,5,1,133,4.0,1,0,1,4.0,0,0.0,0.0
779143,6,0,115,0.0,0,0,0,0.0,0,0.0,-4.0
779143,6,1,133,0.0,0,0,0,4.0,4,4.0,4.0
779143,7,0,115,0.0,0,0,1,0.0,0,0.0,-4.0
779143,7,1,133,0.0,0,0,0,4.0,4,4.0,4.0
779143,8,0,115,0.0,0,0,0,0.0,0,0.0,-4.0
779143,8,1,133,0.0,1,0,3,4.0,4,4.0,4.0
779143,9,0,115,0.0,1,0,1,0.0,0,0.0,-4.0
779143,9,1,133,,0,0,0,,4,4.0,4.0
778864,1,0,135,0.0,1,0,1,0.0,0,0.0,0.0
778864,1,1,119,0.0,0,0,1,0.0,0,0.0,0.0
778864,2,0,135,2.0,3,0,1,2.0,0,0.0,0.0
778864,2,1,119,3.0,2,0,1,3.0,0,0.0,-2.0
778864,3,0,135,0.0,0,0,0,2.0,2,2.0,-1.0
778864,3,1,119,0.0,1,0,3,3.0,3,3.0,1.0
778864,4,0,135,0.0,0,0,0,2.0,2,2.0,-1.0
778864,4,1,119,0.0,1,0,1,3.0,3,3.0,1.0
778864,5,0,135,0.0,0,0,0,2.0,2,2.0,-1.0
778864,5,1,119,0.0,0,0,0,3.0,3,3.0,1.0
778864,6,0,135,0.0,0,0,1,2.0,2,2.0,-1.0
778864,6,1,119,0.0,1,0,2,3.0,3,3.0,1.0
778864,7,0,135,1.0,1,1,1,3.0,2,2.0,-1.0
778864,7,1,119,0.0,1,1,1,3.0,3,3.0,0.0
778864,8,0,135,0.0,1,0,1,3.0,3,3.0,0.0
778864,8,1,119,5.0,3,0,1,8.0,3,3.0,0.0
778864,9,0,135,0.0,1,0,3,3.0,3,3.0,-5.0
778864,9,1,119,,0,0,0,,8,8.0,5.0
778993,1,0,113,0.0,0,0,0,0.0,0,0.0,0.0
778993,1,1,137,0.0,1,0,1,0.0,0,0.0,0.0
778993,2,0,113,0.0,0,0,0,0.0,0,0.0,0.0
778993,2,1,137,0.0,1,0,0,0.0,0,0.0,0.0
778993,3,0,113,0.0,1,0,1,0.0,0,0.0,0.0
778993,3,1,137,1.0,2,0,1,1.0,0,0.0,0.0
778993,4,0,113,1.0,1,0,0,1.0,0,0.0,-1.0
778993,4,1,137,1.0,1,0,0,2.0,1,1.0,0.0
778993,5,0,113,0.0,0,0,0,1.0,1,1.0,-1.0
778993,5,1,137,0.0,0,0,1,2.0,2,2.0,1.0
778993,6,0,113,0.0,0,0,0,1.0,1,1.0,-1.0
778993,6,1,137,2.0,3,0,1,4.0,2,2.0,1.0
778993,7,0,113,1.0,2,1,2,2.0,1,1.0,-3.0
778993,7,1,137,1.0,3,1,2,5.0,4,4.0,2.0
778993,8,0,113,0.0,1,0,1,2.0,2,2.0,-3.0
778993,8,1,137,0.0,2,0,2,5.0,5,5.0,3.0
778993,9,0,113,0.0,1,0,1,2.0,2,2.0,-3.0
778993,9,1,137,,0,0,0,,5,5.0,3.0
778755,1,0,140,1.0,2,0,2,1.0,0,0.0,0.0
778755,1,1,112,0.0,0,1,0,0.0,0,0.0,-1.0
778755,2,0,140,0.0,0,0,1,1.0,1,1.0,1.0
778755,2,1,112,0.0,1,0,1,0.0,0,0.0,-1.0
778755,3,0,140,1.0,2,0,2,2.0,1,1.0,1.0
778755,3,1,112,0.0,0,0,1,0.0,0,0.0,-2.0
778755,4,0,140,0.0,0,0,0,2.0,2,2.0,2.0
778755,4,1,112,0.0,1,0,1,0.0,0,0.0,-2.0
778755,5,0,140,1.0,1,0,0,3.0,2,2.0,2.0
778755,5,1,112,0.0,1,0,1,0.0,0,0.0,-3.0
778755,6,0,140,2.0,2,1,0,5.0,3,3.0,3.0
778755,6,1,112,3.0,3,0,1,3.0,0,0.0,-5.0
778755,7,0,140,0.0,0,0,0,5.0,5,5.0,2.0
778755,7,1,112,2.0,5,0,1,5.0,3,3.0,-2.0
778755,8,0,140,0.0,1,1,1,5.0,5,5.0,0.0
778755,8,1,112,1.0,0,0,1,6.0,5,5.0,0.0
778755,9,0,140,0.0,0,0,0,5.0,5,5.0,-1.0
778755,9,1,112,,0,0,0,,6,6.0,1.0
778941,1,0,145,0.0,0,0,0,0.0,0,0.0,0.0
778941,1,1,118,0.0,0,0,0,0.0,0,0.0,0.0
778941,2,0,145,1.0,2,0,1,1.0,0,0.0,0.0
778941,2,1,118,0.0,1,0,0,0.0,0,0.0,-1.0
778941,3,0,145,0.0,0,0,0,1.0,1,1.0,1.0
778941,3,1,118,1.0,1,0,0,1.0,0,0.0,-1.0
778941,4,0,145,0.0,0,0,0,1.0,1,1.0,0.0
778941,4,1,118,0.0,0,0,0,1.0,1,1.0,0.0
778941,5,0,145,0.0,0,0,0,1.0,1,1.0,0.0
778941,5,1,118,0.0,0,0,0,1.0,1,1.0,0.0
778941,6,0,145,0.0,0,0,0,1.0,1,1.0,0.0
778941,6,1,118,0.0,0,0,1,1.0,1,1.0,0.0
778941,7,0,145,2.0,1,0,1,3.0,1,1.0,0.0
778941,7,1,118,0.0,0,0,0,1.0,1,1.0,-2.0
778941,8,0,145,0.0,1,0,2,3.0,3,3.0,2.0
778941,8,1,118,3.0,3,0,1,4.0,1,1.0,-2.0
778941,9,0,145,0.0,0,0,0,3.0,3,3.0,-1.0
778941,9,1,118,,0,0,0,,4,4.0,1.0
779020,1,0,109,0.0,1,0,1,0.0,0,0.0,0.0
779020,1,1,136,0.0,1,1,0,0.0,0,0.0,0.0
779020,2,0,109,1.0,2,0,1,1.0,0,0.0,0.0
779020,2,1,136,6.0,7,0,1,6.0,0,0.0,-1.0
779020,3,0,109,0.0,1,0,2,1.0,1,1.0,-5.0
779020,3,1,136,2.0,3,0,2,8.0,6,6.0,5.0
779020,4,0,109,0.0,0,0,0,1.0,1,1.0,-7.0
779020,4,1,136,0.0,0,0,1,8.0,8,8.0,7.0
779020,5,0,109,0.0,0,0,1,1.0,1,1.0,-7.0
779020,5,1,136,1.0,2,0,1,9.0,8,8.0,7.0
779020,6,0,109,0.0,1,0,1,1.0,1,1.0,-8.0
779020,6,1,136,0.0,1,0,0,9.0,9,9.0,8.0
779020,7,0,109,0.0,0,0,0,1.0,1,1.0,-8.0
779020,7,1,136,0.0,1,0,1,9.0,9,9.0,8.0
779020,8,0,109,2.0,3,1,2,3.0,1,1.0,-8.0
779020,8,1,136,2.0,2,0,1,11.0,9,9.0,6.0
779020,9,0,109,2.0,2,0,3,5.0,3,3.0,-8.0
779020,9,1,136,,0,0,0,,11,11.0,6.0
778807,1,0,158,0.0,2,0,2,0.0,0,0.0,0.0
778807,1,1,115,4.0,3,0,2,4.0,0,0.0,0.0
778807,2,0,158,0.0,0,0,0,0.0,0,0.0,-4.0
778807,2,1,115,0.0,1,0,2,4.0,4,4.0,4.0
778807,3,0,158,0.0,0,0,0,0.0,0,0.0,-4.0
778807,3,1,115,0.0,2,0,2,4.0,4,4.0,4.0
778807,4,0,158,0.0,0,0,0,0.0,0,0.0,-4.0
778807,4,1,115,2.0,3,0,2,6.0,4,4.0,4.0
778807,5,0,158,0.0,0,0,0,0.0,0,0.0,-6.0
778807,5,1,115,0.0,1,0,1,6.0,6,6.0,6.0
778807,6,0,158,1.0,2,0,1,1.0,0,0.0,-6.0
778807,6,1,115,0.0,1,0,1,6.0,6,6.0,5.0
778807,7,0,158,0.0,1,0,1,1.0,1,1.0,-5.0
778807,7,1,115,0.0,1,0,1,6.0,6,6.0,5.0
778807,8,0,158,0.0,0,0,0,1.0,1,1.0,-5.0
778807,8,1,115,0.0,0,0,3,6.0,6,6.0,5.0
778807,9,0,158,0.0,0,0,1,1.0,1,1.0,-5.0
778807,9,1,115,,0,0,0,,6,6.0,5.0
779082,1,0,121,0.0,0,0,1,0.0,0,0.0,0.0
779082,1,1,138,0.0,1,0,1,0.0,0,0.0,0.0
779082,2,0,121,0.0,0,0,0,0.0,0,0.0,0.0
779082,2,1,138,3.0,3,0,0,3.0,0,0.0,0.0
779082,3,0,121,2.0,3,0,1,2.0,0,0.0,-3.0
779082,3,1,138,0.0,0,0,0,3.0,3,3.0,1.0
779082,4,0,121,1.0,1,0,0,3.0,2,2.0,-1.0
779082,4,1,138,0.0,0,0,0,3.0,3,3.0,0.0
779082,5,0,121,0.0,0,0,0,3.0,3,3.0,0.0
779082,5,1,138,0.0,1,0,1,3.0,3,3.0,0.0
779082,6,0,121,0.0,0,0,2,3.0,3,3.0,0.0
779082,6,1,138,2.0,2,0,1,5.0,3,3.0,0.0
779082,7,0,121,1.0,1,0,0,4.0,3,3.0,-2.0
779082,7,1,138,1.0,1,0,0,6.0,5,5.0,1.0
779082,8,0,121,0.0,0,0,0,4.0,4,4.0,-2.0
779082,8,1,138,1.0,1,0,1,7.0,6,6.0,2.0
779082,9,0,121,0.0,0,0,0,4.0,4,4.0,-3.0
779082,9,1,138,,0,0,0,,7,7.0,3.0
778837,1,0,119,0.0,1,0,1,0.0,0,0.0,0.0
778837,1,1,113,2.0,3,0,0,2.0,0,0.0,0.0
778837,2,0,119,0.0,1,0,1,0.0,0,0.0,-2.0
778837,2,1,113,0.0,1,0,1,2.0,2,2.0,2.0
778837,3,0,119,1.0,2,0,2,1.0,0,0.0,-2.0
778837,3,1,113,0.0,0,0,0,2.0,2,2.0,1.0
778837,4,0,119,0.0,0,0,0,1.0,1,1.0,-1.0
778837,4,1,113,2.0,1,0,1,4.0,2,2.0,1.0
778837,5,0,119,0.0,1,0,1,1.0,1,1.0,-3.0
778837,5,1,113,3.0,3,0,0,7.0,4,4.0,3.0
778837,6,0,119,0.0,1,0,1,1.0,1,1.0,-6.0
778837,6,1,113,0.0,0,0,0,7.0,7,7.0,6.0
778837,7,0,119,0.0,1,0,2,1.0,1,1.0,-6.0
778837,7,1,113,0.0,0,0,0,7.0,7,7.0,6.0
778837,8,0,119,0.0,0,0,0,1.0,1,1.0,-6.0
778837,8,1,113,1.0,1,0,1,8.0,7,7.0,6.0
778837,9,0,119,0.0,0,0,2,1.0,1,1.0,-7.0
778837,9,1,113,,0,1,0,,8,8.0,7.0
778943,1,0,133,0.0,1,0,0,0.0,0,0.0,0.0
778943,1,1,118,0.0,1,0,2,0.0,0,0.0,0.0
778943,2,0,133,0.0,1,0,2,0.0,0,0.0,0.0
778943,2,1,118,0.0,0,0,0,0.0,0,0.0,0.0
778943,3,0,133,0.0,0,0,0,0.0,0,0.0,0.0
778943,3,1,118,0.0,0,0,2,0.0,0,0.0,0.0
778943,4,0,133,0.0,0,0,0,0.0,0,0.0,0.0
778943,4,1,118,0.0,1,0,2,0.0,0,0.0,0.0
778943,5,0,133,0.0,0,0,0,0.0,0,0.0,0.0
778943,5,1,118,1.0,1,0,2,1.0,0,0.0,0.0
778943,6,0,133,1.0,2,0,2,1.0,0,0.0,-1.0
778943,6,1,118,0.0,0,0,3,1.0,1,1.0,0.0
778943,7,0,133,0.0,0,0,1,1.0,1,1.0,0.0
778943,7,1,118,0.0,2,0,1,1.0,1,1.0,0.0
778943,8,0,133,0.0,1,0,2,1.0,1,1.0,0.0
778943,8,1,118,0.0,0,1,0,1.0,1,1.0,0.0
778943,9,0,133,0.0,1,0,1,1.0,1,1.0,0.0
778943,9,1,118,0.0,0,0,0,1.0,1,1.0,0.0
778994,1,0,115,1.0,1,0,1,1.0,0,0.0,0.0
778994,1,1,137,1.0,1,0,0,1.0,0,0.0,-1.0
778994,2,0,115,0.0,0,0,0,1.0,1,1.0,0.0
778994,2,1,137,0.0,1,0,1,1.0,1,1.0,0.0
778994,3,0,115,1.0,2,0,0,2.0,1,1.0,0.0
778994,3,1,137,0.0,1,0,3,1.0,1,1.0,-1.0
778994,4,0,115,0.0,0,0,0,2.0,2,2.0,1.0
778994,4,1,137,0.0,0,0,1,1.0,1,1.0,-1.0
778994,5,0,115,0.0,0,0,0,2.0,2,2.0,1.0
778994,5,1,137,0.0,0,0,0,1.0,1,1.0,-1.0
778994,6,0,115,0.0,1,0,1,2.0,2,2.0,1.0
778994,6,1,137,0.0,0,0,0,1.0,1,1.0,-1.0
778994,7,0,115,0.0,0,0,1,2.0,2,2.0,1.0
778994,7,1,137,0.0,0,0,0,1.0,1,1.0,-1.0
778994,8,0,115,0.0,0,1,0,2.0,2,2.0,1.0
778994,8,1,137,0.0,0,0,2,1.0,1,1.0,-1.0
778994,9,0,115,0.0,0,0,0,2.0,2,2.0,1.0
778994,9,1,137,1.0,2,0,3,2.0,1,1.0,-1.0
778865,1,0,140,9.0,4,0,1,9.0,0,0.0,0.0
778865,1,1,145,0.0,0,0,0,0.0,0,0.0,-9.0
778865,2,0,140,0.0,0,0,0,9.0,9,9.0,9.0
778865,2,1,145,0.0,0,0,0,0.0,0,0.0,-9.0
778865,3,0,140,0.0,1,0,1,9.0,9,9.0,9.0
778865,3,1,145,0.0,1,0,1,0.0,0,0.0,-9.0
778865,4,0,140,0.0,1,0,1,9.0,9,9.0,9.0
778865,4,1,145,0.0,1,0,1,0.0,0,0.0,-9.0
778865,5,0,140,0.0,1,0,1,9.0,9,9.0,9.0
778865,5,1,145,0.0,0,0,2,0.0,0,0.0,-9.0
778865,6,0,140,0.0,0,0,0,9.0,9,9.0,9.0
778865,6,1,145,0.0,0,0,0,0.0,0,0.0,-9.0
778865,7,0,140,0.0,0,0,0,9.0,9,9.0,9.0
778865,7,1,145,0.0,0,0,1,0.0,0,0.0,-9.0
778865,8,0,140,0.0,0,0,0,9.0,9,9.0,9.0
778865,8,1,145,1.0,2,0,1,1.0,0,0.0,-9.0
778865,9,0,140,2.0,2,0,0,11.0,9,9.0,8.0
778865,9,1,145,2.0,2,0,1,3.0,1,1.0,-10.0
778806,1,0,114,1.0,1,0,0,1.0,0,0.0,0.0
778806,1,1,109,0.0,1,0,1,0.0,0,0.0,-1.0
778806,2,0,114,0.0,0,0,1,1.0,1,1.0,1.0
778806,2,1,109,0.0,0,0,0,0.0,0,0.0,-1.0
778806,3,0,114,0.0,1,0,0,1.0,1,1.0,1.0
778806,3,1,109,0.0,0,0,0,0.0,0,0.0,-1.0
778806,4,0,114,2.0,2,0,0,3.0,1,1.0,1.0
778806,4,1,109,1.0,2,0,2,1.0,0,0.0,-3.0
778806,5,0,114,0.0,0,0,1,3.0,3,3.0,2.0
778806,5,1,109,3.0,2,0,2,4.0,1,1.0,-2.0
778806,6,0,114,0.0,0,0,0,3.0,3,3.0,-1.0
778806,6,1,109,0.0,0,0,0,4.0,4,4.0,1.0
778806,7,0,114,0.0,0,0,0,3.0,3,3.0,-1.0
778806,7,1,109,0.0,1,0,1,4.0,4,4.0,1.0
778806,8,0,114,0.0,0,0,0,3.0,3,3.0,-1.0
778806,8,1,109,0.0,1,0,1,4.0,4,4.0,1.0
778806,9,0,114,0.0,0,0,2,3.0,3,3.0,-1.0
778806,9,1,109,,0,0,0,,4,4.0,1.0
779019,1,0,112,0.0,3,0,3,0.0,0,0.0,0.0
779019,1,1,135,0.0,1,0,2,0.0,0,0.0,0.0
779019,2,0,112,1.0,2,0,1,1.0,0,0.0,0.0
779019,2,1,135,0.0,1,0,2,0.0,0,0.0,-1.0
779019,3,0,112,1.0,2,0,2,2.0,1,1.0,1.0
779019,3,1,135,0.0,2,0,2,0.0,0,0.0,-2.0
779019,4,0,112,0.0,0,0,0,2.0,2,2.0,2.0
779019,4,1,135,2.0,3,0,1,2.0,0,0.0,-2.0
779019,5,0,112,0.0,1,0,0,2.0,2,2.0,0.0
779019,5,1,135,0.0,0,0,0,2.0,2,2.0,0.0
779019,6,0,112,5.0,5,0,1,7.0,2,2.0,0.0
779019,6,1,135,0.0,0,0,0,2.0,2,2.0,-5.0
779019,7,0,112,1.0,1,0,1,8.0,7,7.0,5.0
779019,7,1,135,2.0,1,0,1,4.0,2,2.0,-6.0
779019,8,0,112,0.0,0,0,0,8.0,8,8.0,4.0
779019,8,1,135,1.0,2,0,2,5.0,4,4.0,-4.0
779019,9,0,112,2.0,1,0,1,10.0,8,8.0,3.0
779019,9,1,135,0.0,0,0,0,5.0,5,5.0,-5.0
779159,1,0,137,0.0,0,0,0,0.0,0,0.0,0.0
779159,1,1,108,3.0,2,0,2,3.0,0,0.0,0.0
779159,2,0,137,0.0,0,0,0,0.0,0,0.0,-3.0
779159,2,1,108,1.0,2,0,1,4.0,3,3.0,3.0
779159,3,0,137,0.0,0,0,0,0.0,0,0.0,-4.0
779159,3,1,108,0.0,0,0,0,4.0,4,4.0,4.0
779159,4,0,137,1.0,2,0,1,1.0,0,0.0,-4.0
779159,4,1,108,2.0,4,0,2,6.0,4,4.0,3.0
